RECEIPT_ID,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE,PURCHASE_DATE,SCAN_DATE,STORE_NAME
4d50c749-3ee4-473a-98ee-4cfa622ca05e,5ed0620c0914cf13d7242098,11110086594,1.0,1.99,2024-06-12,2024-06-13 07:27:04.998000+00:00,KROGER
4d52c3bb-140e-4406-a80f-25118e08130b,62cf3a682cfb4591e3ba2a81,23545201701,1.0,2.98,2024-08-19,2024-08-19 12:49:06.628000+00:00,WALMART
4d552658-f4d5-4167-a173-f5d4572f4150,5b6d8d60d98e5b17b510de29,33383666020,1.0,1.19,2024-08-26,2024-08-26 15:26:54.150000+00:00,MEIJER
4d575697-5de3-40f4-ba9c-93f13fd77f31,65306bf0dda97e6b13426814,52100748627,1.0,1.36,2024-08-10,2024-08-10 11:15:10.850000+00:00,WALMART
4d5daa44-4c77-440e-bf43-493b0785d00d,6394c27190ad5449ec618939,879890002407,1.0,8.88,2024-07-27,2024-07-27 20:31:42.023000+00:00,SAM'S CLUB
4d610f8a-d984-4848-966a-fd4efa208b1d,6470e9c8a55bb77a0e26a139,30000315965,1.0,1.0,2024-06-14,2024-06-15 08:39:18.542000+00:00,WALMART
4d6a3f2e-d34c-4ba2-9b34-6b65af5cd263,5df8f4ae3ddbad1209fee6ce,686700004069,1.0,3.64,2024-06-14,2024-06-17 09:12:53.814000+00:00,WALMART
4d6f8d78-3905-4557-8a9f-f0eb572590e7,5fa4189a42a1bf1060a93281,26200117508,1.0,1.25,2024-08-13,2024-08-16 18:39:15.281000+00:00,DOLLAR TREE STORES INC
4d6fc4af-ba29-4199-90d6-21ddf84f878c,5f2c2843d4a8df149f68a9aa,896324001522,1.0,6.98,2024-09-07,2024-09-07 12:47:28.587000+00:00,WALMART
4d704d98-1c3d-4386-b839-26419e937e20,5eba175ea5f62f13a5393886,46000279183,1.0,2.0,2024-08-06,2024-08-06 21:11:40.761000+00:00,H-E-B
4d706f32-979e-40fb-abfe-385e3b06f466,64cbd5eff795e83ddebe87ee,15300430242,1.0,1.48,2024-07-27,2024-07-27 09:28:41.767000+00:00,WALMART
4d708643-ff2f-4b73-ba2c-1f98a4259306,6665aca7e04f743a096e4580,73410135525,1.0,4.49,2024-08-30,2024-08-30 09:23:55.814000+00:00,PUBLIX
4d7370ae-e840-46c8-8026-ca055892d45f,61ed4fda0605d0323d86dced,78742209999,1.0,0.98,2024-08-15,2024-08-16 04:26:25.836000+00:00,WALMART
4d740423-ba35-45a8-a085-5271009157b6,6393aebd02a4e512e05cdd74,41196133059,1.0,1.79,2024-08-11,2024-08-11 17:22:23.522000+00:00,SAFEWAY
4d766e96-3dc1-46c1-bf63-2c5154334919,5f971f1616ab0a167be12159,41000022685,1.0,1.35,2024-08-05,2024-08-12 15:20:57.063000+00:00,DOLLAR GENERAL STORE
4d76dad0-4068-4b54-a46a-50a19bf2eb05,5a0ef554e4b079ce0ce2b3d7,42774126401,1.0,3.98,2024-07-28,2024-07-28 18:01:00.967000+00:00,WINCO FOODS
4d76dad0-4068-4b54-a46a-50a19bf2eb05,5a0ef554e4b079ce0ce2b3d7,52100968421,1.0,1.36,2024-07-28,2024-07-28 18:01:00.967000+00:00,WINCO FOODS
4d7c87bc-f867-4360-9fc4-663d8ff4812b,6654d564e04f743a096b8aa1,311111673619,1.0,3.89,2024-07-11,2024-07-11 09:56:02.986000+00:00,PUBLIX
4d7f2c1a-3d21-447a-b312-c9d9a5fa9c9b,603587b80c14bb12a3173d7d,79893401898,1.0,5.58,2024-08-06,2024-08-06 19:03:45.617000+00:00,JEWEL OSCO
4d81e8de-05a1-4329-998a-6e1e8c1d82e6,5f906764542e501679d188f4,311111324054,1.0,13.99,2024-07-11,2024-07-11 14:23:52.912000+00:00,SHOP RITE
4d840e24-2fd7-419e-b64d-18a89887db15,61be30cfad735a483481156c,41780352835,1.0,4.79,2024-08-28,2024-08-28 08:42:52.132000+00:00,GIANT EAGLE
4d85a0e1-e98c-4673-a129-fa632803a78e,6282e4226f1bb62ce5d189de,28000043964,1.0,12.78,2024-08-01,2024-08-02 21:14:06.819000+00:00,SAM'S CLUB
4d8d0705-c8c8-4ae5-9827-6f3d9f7e9c6c,662bf2936d041091b38e8f95,29700001353,1.0,1.44,2024-07-19,2024-07-21 09:12:37.498000+00:00,WALMART
4d9238aa-d076-49f1-85d4-ff86e0019d71,63d98c8fb425eb11a470ad5a,24600011983,1.0,1.33,2024-06-18,2024-06-18 16:23:18.982000+00:00,WALMART
4d9428a6-d97f-4ccd-8238-808d762aef40,6661898c7c0469953bfc6af5,311111185198,1.0,2.45,2024-07-31,2024-07-31 12:34:03.374000+00:00,ALDI
4d9c102a-1ca9-4eb7-b691-afa6c6889b3d,63d94789b425eb11a470695e,41196891027,1.0,2.36,2024-08-24,2024-08-24 18:19:35.662000+00:00,WALMART
4da0de72-5d7a-42ab-841f-02c025389b06,663131771be3d689ceb845a8,79400091840,1.0,2.6,2024-06-21,2024-06-28 12:14:37.508000+00:00,DOLLAR GENERAL STORE
4da6c670-e554-4576-90f7-9522060b2e05,6345dbb11aaccf0b216cea6b,757528046682,1.0,2.79,2024-07-18,2024-07-18 11:43:34.251000+00:00,HARRIS TEETER
4da88d9e-ffe5-4ac6-a319-d9c7562b2f93,6110786dca1fab5b417ca1f7,37600817455,1.0,3.5,2024-08-28,2024-08-28 17:35:40.014000+00:00,ALBERTSONS
4da986a7-38b5-43c2-8ee3-a42cdb506d2a,5da385e5f310ed3d8f8b3f2b,24300041068,1.0,2.79,2024-07-16,2024-07-16 22:17:34.814000+00:00,FOOD CITY
4dae0f7e-4eff-466c-abc1-acc239e14479,61205c871bfe424d3bb8db7c,78742095226,1.0,7.24,2024-08-19,2024-08-20 15:13:35.954000+00:00,WALMART
4db41b2f-6ad1-4ae7-bace-74c2e09d61e7,5e177763fa89011209d92723,35000671547,1.0,5.0,2024-06-15,2024-06-17 15:45:23.016000+00:00,FAMILY DOLLAR
4db77abe-d7a0-42e2-a5f4-b8251c46a15a,5d73e9f4216673416df6fc6a,28400596688,1.0,3.98,2024-07-29,2024-08-04 20:15:06.614000+00:00,WALMART
4dba1ffd-d7a2-4637-9a2f-d2dd0b06a11c,610256a1f6fa030c238de6b1,310119039090,1.0,9.28,2024-06-29,2024-06-30 12:44:24.850000+00:00,WALMART
4dc1bb02-9365-4f27-b920-16fe44dbef1d,643c6d36ee6ac839f8c82077,24100000258,1.0,2.99,2024-08-16,2024-08-16 18:09:04.775000+00:00,BURGER KING
4dcc0ea1-be14-45ed-b457-873f92fb3301,60e9cdd19748fe0e55d3d481,37000953302,1.0,1.25,2024-08-20,2024-08-20 15:08:33.357000+00:00,DOLLAR SAVER
4dcc991b-3080-4779-bec3-da8c47e70969,61293adde152c53d98458fd7,311111953117,1.0,1.59,2024-08-11,2024-08-11 20:24:53.066000+00:00,KROGER
4dd1d2c6-6cf1-4a47-aef7-2a8678b8bf33,60fc58c6d7a7355d5afb7c84,22200004909,1.0,2.47,2024-07-01,2024-07-02 10:41:32.891000+00:00,WALMART
4dd1d2c6-6cf1-4a47-aef7-2a8678b8bf33,60fc58c6d7a7355d5afb7c84,78742371085,1.0,3.12,2024-07-01,2024-07-02 10:41:32.891000+00:00,WALMART
4dd83e31-46da-4194-8a5b-44075c87500a,62d25ab7a34160b300334711,311111423818,1.0,2.5,2024-06-23,2024-06-24 14:50:44.109000+00:00,FRY'S FOOD STORE
4dd9cb8b-b798-4b7c-b7bd-27b29430a694,6403a9e82a703a195926fa65,41420054594,1.0,4.98,2024-06-27,2024-06-29 09:20:56.608000+00:00,WALMART
4dda43ad-3cf6-4b6c-be8b-47162a22eb57,644abbdb91077b3497277ab1,37466015842,1.0,5.12,2024-08-25,2024-08-26 11:25:45.065000+00:00,WALMART
4dde852d-73d9-46fc-9877-dd9afa0fb698,651cc9b255f575777d10c62f,21500003001,1.0,3.93,2024-06-19,2024-06-19 19:56:22.558000+00:00,JEWEL OSCO
4ddee741-48fe-4acc-9dba-ab67ea515e4d,6293fbe0e942f00613f779f2,311111649911,1.0,1.69,2024-07-10,2024-07-11 18:45:56.934000+00:00,MARKET STREET
4de42b0e-94d0-40b6-a607-06d122bdbdf6,5e17fd10cb322c11de4df4f0,38000276613,1.0,5.89,2024-08-29,2024-09-06 11:49:37.580000+00:00,PUBLIX
4de66e45-d7fd-44b1-aaf4-fb989ab525b7,627d317959620e47f25dc2b2,78742048369,1.0,1.97,2024-07-22,2024-07-24 09:00:08.887000+00:00,WALMART
4de7efca-329b-4d40-942a-52ffb08d6dde,5ef916001b5a68142c18727d,888109010010,1.0,2.0,2024-07-23,2024-07-23 16:33:52.361000+00:00,WALGREENS
4de80c53-8082-4d0b-8376-6ac80a085ceb,60749ab6902b426ca8ddac37,78742228679,1.0,0.98,2024-07-01,2024-07-03 07:06:50.934000+00:00,WALMART
4de91a9c-5ea0-40a8-9f3c-862ddc2888b2,5bc2b4c13e1903394d29c747,36000195750,1.0,6.85,2024-08-16,2024-08-25 19:57:02.007000+00:00,DOLLAR GENERAL STORE
4dea8c3d-b5d1-4071-b129-fe7fa08665be,637f04afae4fd936d3e1a3c8,17400140045,1.0,1.96,2024-07-25,2024-07-26 02:05:38.151000+00:00,WALMART
4defb183-bef2-4881-9edd-4d665fcfbcdc,660f1ed5828f877fdee9aa60,71169710024,1.0,1.98,2024-06-14,2024-06-14 12:26:11.522000+00:00,WINCO FOODS
4df074a7-c36c-4f65-88d2-1cb8e4796bfa,63a20fea1fabddec3d9ba5ee,54100933010,6.0,5.1,2024-08-17,2024-08-19 20:30:52.169000+00:00,WALMART
4e07b6e1-fed3-4203-94f3-6a2f6e10e35e,6527124cd1b2d38e7e8fe470,78742020624,1.0,1.37,2024-07-01,2024-07-01 10:51:36.747000+00:00,WALMART
4e07ee8a-54d4-4868-9d4f-3b0cf7f635aa,636d8a6ee81cf793db524c90,14100074724,1.0,3.99,2024-08-08,2024-08-08 13:53:24.085000+00:00,TARGET
4e0995b6-8e30-4d1c-a733-19115a278204,5de98abb0a426a11e1c52bf3,76808280098,1.0,1.9,2024-07-11,2024-07-15 15:11:33.507000+00:00,DOLLAR GENERAL STORE
4e0aeaec-9e70-4efe-8ab2-0ce64d5ef1d9,641f11da14d232df87f212a4,41250941491,1.0,0.69,2024-07-22,2024-07-22 18:06:58.865000+00:00,MEIJER
4e101b54-48db-453d-be7a-502d3f7cd522,63535a401020216633292df5,28400596695,2.0,9.9,2024-08-31,2024-09-02 16:13:51.093000+00:00,DOLLAR GENERAL STORE
4e158875-4f5a-458a-bc46-041fbd576c6d,61d0557d38b7df3a610dae13,311111323781,1.0,7.75,2024-07-31,2024-08-02 22:34:22.240000+00:00,PUBLIX
4e18ebed-afb0-45c3-95cc-f6eeeaad551f,664024941be3d689ceba52d1,34000215867,1.0,2.18,2024-07-21,2024-07-22 15:27:57.246000+00:00,WALMART
4e1fb576-b68c-4dc8-885f-c36b1a85283e,62cebfc22cfb4591e3b9ff74,24300043505,1.0,4.98,2024-06-26,2024-06-27 15:16:33.080000+00:00,WALMART
4e225080-be0d-4183-b461-e8e6b44e28b7,63d0810d39c79dcbdd6262ec,78742371177,1.0,8.17,2024-08-14,2024-08-15 11:08:38.020000+00:00,WALMART
4e22c864-7977-4222-b2aa-df627c5c84b1,5a9e00c4e4b0e07ed29e4bde,858795006482,1.0,2.97,2024-06-30,2024-07-01 10:37:32.756000+00:00,WALMART
4e24b7c4-3442-48d1-b0e5-efb4a3e705f0,631b5ab7b2906b770eaf33cc,511111503972,1.0,5.0,2024-07-07,2024-07-07 12:29:41.696000+00:00,APPLES GROCERY STORE
4e24ba73-9cc0-4b9a-89ef-7b27d75466dc,62d861e81d76344f1a35fa02,37000953302,1.0,1.12,2024-07-06,2024-07-06 13:02:59.249000+00:00,WALMART
4e28e97c-06ce-4e15-b1fc-1c93a2677003,65956bc699b40f103b653997,12000027505,3.0,11.94,2024-08-09,2024-08-10 07:12:48.878000+00:00,WALMART
4e29c98b-9b2e-4992-9689-ee604b56c205,660253937756e548cb86a885,311111398352,1.0,1.49,2024-06-13,2024-06-13 19:26:08.056000+00:00,VALLARTA SUPERMARKETS
4e2b331e-ac9c-4d90-b9ec-a758069d4a74,6105f49da1ffea0b098b01bf,74182290948,1.0,1.24,2024-08-24,2024-08-24 09:28:00.728000+00:00,WALMART
4e2d2903-4fbb-4aea-8dec-c6711ebc6222,64582e82ffe0d7e043ee9ce5,300672039248,1.0,4.97,2024-07-12,2024-07-12 11:02:44.447000+00:00,WALMART
4e30fe3d-4f3e-4dd1-88af-1d4f7ad6af65,658491f7cfec5cbeb7806cbe,41192100437,1.0,3.98,2024-06-23,2024-06-24 10:29:49.103000+00:00,WALMART
4e31c87d-c729-48ac-81d5-46cf2f0d1817,656e1ac39cb6a4f05dca94bc,51000129116,1.0,2.48,2024-06-26,2024-06-26 19:12:20.766000+00:00,WALMART
4e378054-aa1c-43bc-9175-445b210c18ff,640881c837872accbac99ee7,48121276201,1.0,3.48,2024-09-02,2024-09-06 07:57:35.903000+00:00,WALMART
4e3a042d-4b33-4b23-91c6-f362f7726c4a,5c677cf0f0c5a8541b31e880,54100018700,1.0,1.25,2024-07-01,2024-07-02 02:47:02.390000+00:00,MEIJER
4e416c03-0d54-4c66-b61a-68e1708c1a2e,61097b44882a7f6c4ed706be,511111703983,2.0,3.01,2024-07-12,2024-07-12 16:30:58.252000+00:00,ALDI
4e49278b-9477-4059-a99c-24e0a3c93ed6,5dd0a8dde08e9211e3eca34a,12000230653,1.0,0.99,2024-06-19,2024-06-19 10:06:47.401000+00:00,PICK N SAVE
4e49b63c-d421-4337-84f5-d425e5ed4ef1,6682c971465f309038ae181c,28400596688,1.0,5.89,2024-07-02,2024-07-02 06:44:52.759000+00:00,PATRIOT STORE
4e4a51db-098c-4ec0-bec3-b7c010c97d07,63488bffb9d4c0ad80c8e363,78742259819,1.0,5.48,2024-08-30,2024-08-30 12:08:32.663000+00:00,WALMART
4e4c30e9-17a4-450e-8e8c-201228b36f5b,6139f222984aa47788036e96,78742365718,1.0,1.14,2024-06-18,2024-06-20 11:58:00.110000+00:00,WALMART
4e4ed595-1c17-43e9-8b48-65b45ce93bc9,5dfc4f7074acc812030dda06,755795500029,1.0,3.87,2024-08-31,2024-09-01 12:50:26.824000+00:00,WALMART
4e56fd18-845b-40b7-b245-ad95e48ecae0,5df5d3f8aee27611e20377f7,47400097728,1.0,5.99,2024-06-28,2024-07-02 12:15:50.983000+00:00,TARGET
4e62e2fe-ae10-46c3-8317-780845921aef,6563b7f150f017da4e478a53,30100100553,1.0,3.92,2024-07-27,2024-07-27 14:33:41.615000+00:00,WALMART
4e6385ef-01b9-4470-bd94-f1a32f008295,6223ada6abee1d6040fe8431,859362370890,1.0,19.99,2024-08-16,2024-08-16 22:13:00.657000+00:00,TARGET
4e648f48-c35f-4954-86e2-5231f8a24f9e,5f0a278f332fe9147449ba14,70132099142,1.0,13.48,2024-08-30,2024-09-02 22:42:22.844000+00:00,WINCO FOODS
4e651b70-09ec-4160-887c-384a5d560822,5e1e4dfda310b612474ef8b6,311111336675,1.0,1.25,2024-07-14,2024-07-15 20:54:00.089000+00:00,DOLLAR TREE STORES INC
4e65a289-4c24-42ec-a589-c10270034ee6,5fd40f095f410d44badfdf4b,33200011927,1.0,8.89,2024-08-08,2024-08-09 09:56:40.892000+00:00,COSTCO
4e76715d-d2ac-4223-a64f-2786de711d84,6461403d6e301062531a9fd3,311111226464,1.0,1.74,2024-08-29,2024-08-31 07:24:16.100000+00:00,HARRIS TEETER
4e77a2fd-46d8-423e-8474-cda4390e1dc7,65ee038e7756e548cb83c5ae,78742007878,1.0,1.98,2024-07-25,2024-07-30 20:44:19.475000+00:00,WALMART
4e78ccdc-0879-4687-92bc-2dd089d43bed,5d523808cbd2bb35286069b1,34000005246,1.0,2.0,2024-08-18,2024-08-18 14:59:03.270000+00:00,WALGREENS
4e79d8f7-74bd-41a7-a4b0-2d3b7d3f09cd,61da1fdbbc079714f67a5161,34000560431,1.0,3.44,2024-08-14,2024-08-28 09:03:22.008000+00:00,WALMART
4e7e94f8-3f72-480d-b6ed-f54c41892ecd,5c0a643bde66b67dc1d68516,78742162409,1.0,1.76,2024-07-09,2024-07-11 12:43:36.825000+00:00,WALMART
4e896482-8a28-4afc-9a93-8fbac8a04c48,6579f1180f329c2d953944f0,28400516686,1.0,5.99,2024-08-08,2024-08-08 10:09:33.708000+00:00,TOPS MARKETS
4e8a91e8-c47a-462d-be96-fe48a1399a40,5dcc6c510040a012b8e76924,28400327305,1.0,2.0,2024-08-25,2024-08-25 10:13:15.079000+00:00,WALMART
4e967f47-7c8b-4451-89d8-2a39aaac2585,60949077cb38e217cd4a08f1,41250946830,1.0,2.45,2024-08-27,2024-08-27 14:26:05.792000+00:00,MEIJER
4e9ac4c2-de3d-4aed-bb64-646a7cdf25ba,5d4d7d5acbd2bb44780c2da8,816012010513,1.0,5.8,2024-07-20,2024-07-24 19:12:40.260000+00:00,DOLLAR GENERAL STORE
4ea399b5-b778-4330-9e07-d3026fb91c63,5ea8e131b8e771598bdf8732,85000014431,1.0,13.0,2024-06-26,2024-06-27 15:01:08.770000+00:00,DOLLAR GENERAL STORE
4ea5458e-40dd-4c86-965f-55c005404ace,63e7926418d26a8e6a59ca9a,16000169678,2.0,9.86,2024-06-14,2024-06-15 23:28:59.977000+00:00,WALMART
4eabff52-a9f2-487b-90cf-e47e1679133a,6317b79d198485e890fd6f28,78742075761,1.0,0.86,2024-08-05,2024-08-13 10:06:40.946000+00:00,WALMART
4eb0f685-57f2-459f-9642-a26177ef547b,66685e92e04f743a096ea5c3,14100043461,1.0,3.47,2024-08-14,2024-08-14 17:48:20.671000+00:00,WALMART
4eb462d9-e208-4fdb-bfd7-8bee7f4303cd,5d8cfe6a36d69e159debde77,24300041020,1.0,2.68,2024-06-22,2024-06-28 13:14:11.445000+00:00,WALMART
4eb757cf-c9f0-40ce-a35a-85d6e49f6b52,660f1ed5828f877fdee9aa60,770981055220,1.0,3.98,2024-06-14,2024-06-14 15:27:04.258000+00:00,WINCO FOODS
4eb9a92e-5f72-4565-a6c5-1e4ba2dfc3e8,63f42687a4f8442c3380d46b,683744963161,1.0,5.0,2024-09-02,2024-09-03 19:15:15.621000+00:00,DOLLAR GENERAL STORE
4eba1265-c27c-4e8d-9140-867e1ab0046b,5f5035be24bff315e666ddaf,311111272775,1.0,5.89,2024-07-05,2024-07-05 11:02:21.934000+00:00,PUBLIX
4ebbe8a5-02d7-4895-a75a-dc2c56fe5b52,616710c9a9d5c04fe9fb896b,11284003014,1.0,0.7,2024-08-16,2024-08-21 10:57:43.432000+00:00,CASH SAVER
4ec0bcbb-6a71-444d-88ed-aea103f9f93e,62f3ec0b678af3b6c971d86b,97342000041,1.0,2.43,2024-07-21,2024-07-23 11:43:38.479000+00:00,WALMART
4ec62d3c-6cd4-4a0b-a069-5a72a160876b,62c85751b79924d29cc1232f,72785123847,1.0,5.99,2024-06-18,2024-06-19 11:59:54.926000+00:00,TARGET
4ec870d2-c39f-4a40-bf8a-26a079409b20,638e9ae602a4e512e0585b59,72392016358,1.0,1.48,2024-09-08,2024-09-08 19:39:01.589000+00:00,WALMART
4eca458f-0560-4600-bcae-850a1e931143,5cac9cc9f5b063130c349b40,49000031034,1.0,6.99,2024-07-14,2024-07-14 16:08:07.926000+00:00,COMMUNITY MARKETS
4eca739f-ec6b-412f-8c3d-3baa2fd51c84,633ddcbc1aaccf0b2165e2f5,80000519702,5.0,5.0,2024-07-14,2024-07-17 06:45:22.822000+00:00,WALMART
4ecc1db4-bf73-4fb0-80de-d46e69fd95b1,598b35c0e4b0465558c85e19,41250562955,4.0,4.36,2024-06-30,2024-07-10 00:51:43.698000+00:00,MEIJER
4ed23243-3832-4c3b-bc20-e02ba9be419a,61e1a2555a8ce77b5159ecf4,80878195060,1.0,4.47,2024-07-07,2024-07-07 06:52:24.436000+00:00,WALMART
4ed4739c-cf35-463c-a626-3517b125c14c,65270cc4bc349041b1067a8f,54400200041,1.0,8.68,2024-08-10,2024-08-12 10:46:18.136000+00:00,SAM'S CLUB
4ed5647a-7bba-480e-a674-4de5f342a7ac,62afb15d37e6e08b0772a98e,78742110684,1.0,0.98,2024-06-30,2024-07-01 11:01:50.152000+00:00,WALMART
4edadf21-c30e-41a7-ae3f-1afd850f94e0,603861e19b5bb912dbb7ac6c,884912249265,1.0,6.24,2024-07-12,2024-07-18 11:31:58.352000+00:00,WALMART
4edc9e79-c602-464d-ace2-753ef0894ca5,62c0d813baa38d1a1f6c5059,78742371764,1.0,0.57,2024-08-03,2024-08-04 13:03:35.500000+00:00,WALMART
4ede283c-87c1-405d-9940-61d31aa47fe8,60aefaeb642e1616f4271500,88177227673,1.0,3.99,2024-07-07,2024-07-07 18:31:02.767000+00:00,UNCLE GIUSEPPE'S MARKETPLACE
4edf3757-1d63-49f2-9a68-124c4c92e928,662b04e48f6dede162ee2dcd,681131024068,1.0,9.98,2024-07-27,2024-08-01 18:13:36.715000+00:00,WALMART
4ee09b4f-e44d-4c5d-8f99-422bd34981c2,61761b6580d99036ea59e14c,79200060688,1.0,4.19,2024-06-16,2024-06-16 20:50:59.915000+00:00,TARGET
4eec13a4-0f68-48fc-8930-34d1186a3bf9,5bfad52ed0b7f912b53e9aa1,875754008318,1.0,0.98,2024-06-19,2024-06-24 10:25:36.385000+00:00,WALMART
4eedbe06-8aa3-498f-aaa5-759927baad0b,5d8043d3fe79a77c46175c2e,72250019392,1.0,3.42,2024-08-15,2024-08-26 14:42:09.707000+00:00,H-E-B
4ef266b5-2a3a-4d7c-ac09-ed300779f72b,62f2b841678af3b6c97175cd,29700001384,1.0,1.5,2024-07-23,2024-07-23 17:10:52.804000+00:00,FAMILY DOLLAR
4ef2f064-3776-4797-8c19-c3f0bcc699d4,5d3394af8edb07558a82f676,78742371764,1.0,0.57,2024-06-14,2024-06-14 22:18:08.430000+00:00,WALMART
4ef32e79-d001-4831-9ba4-7d37064b00e2,62e56715a6565cf0534c547a,5480042364,1.0,10.49,2024-07-11,2024-07-11 19:54:56.928000+00:00,FOOD LION
4ef9519e-781c-41ce-8c10-55562cf1bd2d,60b6320546ac20604ab54d58,22000294661,1.0,2.89,2024-07-13,2024-07-14 09:23:46.331000+00:00,MEIJER
4ef9d856-cfac-45c0-afa2-e57b2f9cd4df,6677aee3465f309038ac6ca7,52100037806,1.0,1.44,2024-07-09,2024-07-11 16:33:21.048000+00:00,WALMART
4efe9e31-1415-4d42-b75f-cb229164abac,65b1277ae43f8851491b1a93,85239056653,1.0,1.19,2024-07-05,2024-07-06 07:25:19.546000+00:00,TARGET
4f0088e3-d0b4-47d8-83fe-700fef481d90,61a99eaf3bad6d1e8cc1eeff,41419781548,1.0,1.25,2024-08-01,2024-08-08 18:01:39.618000+00:00,DOLLAR TREE STORES INC
4f0b52bf-79fc-4c61-a370-4c6263ce2f07,6617ebf578ee6750bbc39be7,12000230677,12.0,2.0,2024-06-29,2024-06-29 20:04:42.970000+00:00,SHAW'S
4f19f2ba-9009-464c-939d-9e59f1b0e763,62a154951f9dbf1584c66ba8,15614759,1.0,24.99,2024-07-22,2024-07-23 12:42:20.627000+00:00,COSTCO
4f24cbd5-8444-403b-babd-34b52d676de7,655ce2eedd170fff1657305e,743490004102,1.0,4.82,2024-07-02,2024-07-09 09:49:06.825000+00:00,WALMART
4f26fcdb-9c1e-40b4-9a6d-7c74d5fc8d65,615773a9c2fb932121371b6a,511111503972,1.0,3.25,2024-06-21,2024-06-21 14:22:01.373000+00:00,KROGER
4f27bdbb-6cc6-4097-bf99-7cf21ad4c7dd,64c57c4ac40611ceadb1a681,511111403630,1.0,6.29,2024-08-17,2024-08-17 11:45:05.221000+00:00,STOP & SHOP
4f29845d-4b00-496f-998f-5167b87beb1a,5d6b4e9cd09cf73c7b821688,78742221427,1.0,2.68,2024-08-23,2024-08-23 22:03:10.351000+00:00,WALMART
4f29e932-6f21-45a7-b4a5-5b5ec47f3698,655a4f7f909604bae90b2d59,37600106252,1.0,6.49,2024-06-13,2024-06-17 08:05:37.220000+00:00,TARGET
4f2a487b-9f65-4398-95a4-677e6f544aee,5da3da8e3484903a01f865e6,33749,1.0,8.42,2024-06-28,2024-07-03 11:45:43.293000+00:00,SAM'S CLUB
4f2a6e35-95d5-402a-beb0-5c4eebf39f49,5d4e5cdb8edb07351075a5f2,34000002412,2.0,1.5,2024-06-15,2024-06-15 18:08:30.454000+00:00,WALGREENS
4f2c5846-6bbe-4e48-9189-191edb8ab016,6629a3c603fd991ee3c0e0ad,73731002384,1.0,8.34,2024-08-09,2024-08-22 10:14:12.485000+00:00,WALMART
4f2d008a-837e-44aa-96e2-2472fbf143fb,647f56c57a342372c85b1f71,28400005753,2.0,1.9,2024-09-05,2024-09-08 21:29:01.782000+00:00,DOLLAR GENERAL STORE
4f32ec3d-e1cc-4dd8-a0cc-1328b63797e7,610725ce90b1714ee8a502f8,43000046081,1.0,2.97,2024-08-25,2024-09-04 16:02:42.570000+00:00,WALMART
4f354350-cd5b-4a41-b7b6-59652ef9d8f4,655e317cdd170fff16575f95,812154030051,1.0,12.97,2024-06-26,2024-06-30 12:19:38.304000+00:00,WALMART
4f35daec-d4a3-4afe-b6b6-a7de3038b4b5,649dbeab127ddb5d7f0195d2,79400480224,1.0,1.25,2024-06-20,2024-06-21 08:23:33.218000+00:00,DOLLAR TREE STORES INC
4f3d3511-acbb-4685-b3e6-069dda3d343c,63326f170c625b72ae9b3099,79400323811,1.0,3.12,2024-07-18,2024-07-18 19:11:39.005000+00:00,WALMART
4f3dae07-31b6-410b-870b-0be2de256c3a,65b545f17050d0a6206b62e6,37600302098,1.0,2.28,2024-07-20,2024-07-20 12:17:29.472000+00:00,WALMART
4f3e996a-ee32-4679-b4dc-a85fb3441325,62464d31b04b917e273caf8a,311111423191,1.0,2.0,2024-08-31,2024-08-31 20:06:16.530000+00:00,WINN-DIXIE
4f3f365b-e23a-4d3d-8588-324dfd8172e8,60a9898d0deabf1382326efb,70796400087,1.0,4.38,2024-06-17,2024-06-17 13:25:40.436000+00:00,WALMART
4f3fa096-2b5a-4650-bfe6-6b43382b5537,62d48e0aa34160b300342dd9,27331000387,1.0,3.64,2024-06-28,2024-06-30 08:56:45.240000+00:00,WALMART
4f58288c-1127-4ed8-bd0a-1ee8dcdbf8f3,63bc6bd53d310dceeac1725c,40000580201,1.0,8.99,2024-08-15,2024-08-16 11:11:43.552000+00:00,WALGREENS
4f5e61f7-8496-4a6c-9d1d-b19603285ad6,647f47b87a342372c85b1cbe,72140801014,1.0,1.38,2024-06-17,2024-06-17 13:50:39.766000+00:00,WALMART
4f62b9e4-c793-49de-8ef5-c5dca0d5c810,5bba627421a89d395137521e,33732000079,1.0,5.99,2024-08-08,2024-08-09 09:11:51.749000+00:00,SAFEWAY
4f62cf55-8197-4ade-83d7-80eabe87faf8,64065af88055232789719f67,17000018744,1.0,3.97,2024-07-30,2024-07-30 15:29:53.798000+00:00,WALMART
4f65940a-0045-43b4-a21f-a1e62c58a156,64b1a157fc78d9a0a9243c8f,76808000474,1.0,2.89,2024-08-30,2024-08-30 19:13:18.335000+00:00,CONCESSI'S FURO MARKET
4f6626a0-9e61-41b5-862d-4d3622a87014,631cb161198485e8900111e1,422383024198,1.0,1.25,2024-07-24,2024-07-24 13:03:21.490000+00:00,DOLLAR TREE STORES INC
4f6a657f-20d1-4092-97c6-24afc260d0d1,62f39ada4e73e2db30edbef8,34000003129,1.0,3.62,2024-08-22,2024-08-30 10:32:32.611000+00:00,WALMART
4f6b0e1c-a1fa-4d46-8019-f2d2f41972a8,64b18780480825afb3d432c0,810095594663,1.0,12.98,2024-07-02,2024-07-07 14:42:23.151000+00:00,WALMART
